Lyrics
"[Letra de ""BAILE INoLVIDABLE""]
[Intro]
Pensaba que contigo iba a envejecer
En otra vida, en otro mundo podrá ser
En esta solo queda irme un día
Y solamente verte en el atardecer
Si me ven solo y triste, no me hablen
Si me ven solo y triste, soy culpable
La vida es una fiesta que un día termina
Y fuiste tú mi baile inolvidable
Y fuiste tú mi baile inolvidable
Eh-eh, eh-eh
Eh-eh, eh-eh
[Interludio: Jacobo Morales]
Mientras uno está vivo
Uno debe amar lo más que pueda
[Coro]
Pensaba que contigo iba a envejecer
En otra vida, en otro mundo podrá ser
En esta solo queda irme un día
Y ver pa'l cielo a ver si te veo caer
Si me ven solo y triste, no me hablen
Si me ven solo y triste, soy culpable
La vida es una fiesta que un día termina
Y fuiste tú mi baile inolvidable
[Refrán]
No
, no te puedo olvidar
No
, no te puedo borrar
Tú
 me enseñaste a querer
Me enseñaste a bailar
No, no te puedo olvidar
No, no te puedo borrar
Tú me enseñaste a querer
Me enseñaste a bailar
[Verso 1]
Yeah-yeah-yeah-yeah, ey
Dime cómo le hago pa' olvidarte
Hay un paso nuevo que quiero enseñarte
En las noche' ya ni puedo dormir
Lo que hago es soñarte
[Refrán]
No, no te puedo olvidar
No, no te puedo borrar
Tú me enseñaste a querer
Me enseñaste a bailar
[Verso 2]
Cómo tú me besabas, cómo yo te lo hacía
Cómo tú me mirabas, bellaquito me ponía
Se siente feo no tenerte cerquita
La nueva mama bien, pero no es tu boquita
Mi diabla, mi ángel, mi loquita
Mi diabla, mi ángel, mi loquita, ey
[Interludio]
'To suena cabrón
Vamo' a hacerlo otra ve'
Como anoche, como anoche
Tan-tan, ta-na-na, ta-na-na
Aprieta, chamaquito, aprieta
¡Ahí, ahí, ahí, vamo' allá!
[Refrán]
No
, no te puedo olvidar
No, no te puedo borrar
Tú me enseñaste a querer
Me enseñaste a bailar
[Verso 3]
Ay, yo con cualquiera me puedo acostar
Pero no con cualquiera quiero despertar
Solo con usted, con usted
Yo bailo con usted, na' más con usted
Un beso donde estés, donde estés, bebé
[Refrán]
No, no te puedo olvidar
No, no te 
puedo borrar
Tú me enseñaste a querer
Me enseñaste a bailar
[Verso 4]
Y yo tenía muchas novia'
Pero como tú, ninguna
Ya no tengo mi sol, me paso en la luna
Si te pienso, me tiro de una
Eh-eh, mi diabla, mi ángel, mi loquita
Mi diabla, mi ángel, mi loquita, eh-eh"
"[Letra de ""DtMF""]
[Intro]
Eh-eh, eh-eh, eh-eh, eh-eh
[Verso 1]
Otro sunset bonito que veo en San Juan
Disfrutando de todas esas cosas que extrañan los que se van
Disfrutando de noche' de esas que ya no se dan
Que ya no se dan
Pero queriendo volver a la última vez
Que a los ojos te miré
Y contarte las cosas que no te conté (Te parece' a mi crush, jaja)
Y tirarte la' foto' que no te tiré (Acho, jura'o te ves bien linda, déjame tirarte una foto)
Ey, tengo el pecho pela'o, me dio una matá'
El corazón dándome patá'
Dime, baby, ¿dónde tú está'?
Pa' llegarle con RoRo, Julito, Krystal
Roy, Edgar, Seba, Óscar, Darnell y Big Jay, tocando batá
Hoy la calle la dejamo' 'esbaratá
Y sería cabrón que tú me toque' el güiro
Yo veo tu nombre y me salen suspiro'
No sé si son petardo' o si son tiro'
Mi blanquita, perico, mi kilo
Yo estoy en PR, tranquilo, pero
[Estribillo]
Debí tirar más fotos de cuando te tuve
Debí darte más beso' y abrazo' las vece' que pude
Ey, ojalá que los mío' nunca se muden
Y si hoy me emborracho, pues que me ayuden
Debí tirar más foto' de cuando te tuve
Debí darte más beso' y abrazo' las veces que pude
Ojalá que los mío' nunca se muden
Y si hoy me emborracho, pues que me ayuden
[Verso 2]
Ey, hoy voy a estar con abuelo to'l día, jugando dominó
Si me pregunta si aún pienso en ti, yo le digo que no
Que mi estadía cerquita de ti ya se terminó
Ya se terminó, ey
Que prendan la' máquina', voy pa' Santurce
Aquí todavía se da caña
Chequéate las babie', diablo, mami, qué dulce
Hoy yo quiero beber, beber, beber
Y hablar mierda hasta que me expulsen
'Toy bien loco (
'Toy bien loco
), 'toy bien loco (
'Toy bien loco
)
Cabrón, guía tú, que hasta caminando yo estoy que choco
'Toy bien loco (
'Toy bien loco
), 'toy bien loco (
'Toy bien loco
)
Vamo' a disfrutar, que nunca se sabe si nos queda poco
Debí tirar más f—
[Interludio]
Gente, lo' quiero con cojone', los amo
Gracias por estar aquí, de verdad
Para mí e' bien importante que estén aquí
Cada uno de ustede' significa mucho para mí
Así que, vamo' pa' la foto, vengan pa'cá
Métase to'l mundo, to'l corillo, vamo'
Zumba
[Verso 3]
Ya Bernie tiene el nene y Jan la nena'
Ya no estamo' pa' la movie' y las cadena'
'Tamos pa' las cosa' que valgan la pena
Ey, pa'l perreo, la salsa, la bomba y la plena
Chequéate la mía cómo es que suena
[Outro]
Debí tirar más fotos de cuando te tuve
Debí darte más besos y abrazo' las veces que pude
Ojalá que los mío' nunca se muden
Y que tú me envíe' más nude'
Y si hoy me emborracho, que Beno me ayude"
"[Letra de ""VOY A LLeVARTE PA PR""]
[Intro]
Acho, PR es otra cosa
Yo la conocí en Miami, en Brickell
Ella sabe que aquí hay ticket
Quiere que yo se la aplique
Que pa' casa la trafique
[Coro]
Vo'a llevarte pa' PR, mami, pa' que vea' cómo es que se perrea
Tráete a tu amiga si te gusta la idea, dile que esta noche vamo' a janguear
Que rico la vamo' a pasar
Aquí nadie se va a casar, pero tú te va' a querer quedar (Ey, ey)
[Verso]
Aprovecha, quе estoy soltero (
Ay
), single
Míramе mal si quiere' que te singue
Te vo'a llevar pa' PR to' el finde
Despué' de mí va' a borrar Tinder
Y estoy suelto, mami, estoy suelto
Mírame ahora, perreando un experto
Estoy suelto, mami, estoy suelto, ey, ey, ey
Hoy la calle está prendida, hookah, pastilla molida
Yo no pierdo tiempo, yo las cambio como Rosalía
La que me mira a los ojo' por cinco segundo ya yo sé que es mía
¿Dónde están las mala'? Que son bienvenida'
'Toy puesto pa'l lío, dime si tú lía'
Tus amiga' y to' el corillo 'tán bien rica', pero ese culo tuyo, wow, sobresalía
Salimo' de la disco y estaba de día
Obviamente salí con la que quería, ey
Que viva la putería
Dale pa'trá', pa'trá', tan-tan, chulería, ey
Dime si te va' a montar, pa' la isla tengo el portal
Bien borracho' los tre', baby, a las do' me las vo'a llevar
Oh, oh, me quiere besar, ja, yo que la puse mal
Tírate fotito' ahora porque ahorita te vo'a despeinar
Yeah-eh-eh-eh-eh
[Coro]
Vo'a llevarte pa' PR, mami, pa' que vea' cómo es que se perrea
Tráete a tu amiga si te gusta la idea, dile que esta noche vamo' a janguear
Que rico la vamo' a pasar
Aquí nadie se va a casar, pero tú te va' a querer quedar, yeah
[Outro]
Yeah, sí, sí
Esto es PR, mami
Aquí nací yo y el reggaetón, pa' que sepa'
Ey, ey, ey
Voy cazando y muero perreando
Voy cazando y muero perreando
Voy cazando y muero perreando
Que bailen toa' las gata', nos fuimo' algarete
'Tás escuchando al que más le mete
Dale, mami, suéltate el grillete
Ponte en cuatro, que te vo'a dar fuete
Ponte en cuatro, que te vo'a dar fue—"
"[Intro]
Ooh
, yeah
Ooh
, 
yeah
[Verse 1]
I can feel it
Girl, pick up your phone, I can't believe it
I can feel my spirit slowly leaving
I can't see myself and I'm not breathing (Ah)
I'm not breathing (I'm not breathing)
Slowly bleeding (Bleeding)
I wish that I told you all my feelings
 (Feelings)
I hope that I live life for a reason (Reason)
But at least you'll play this song
When I'm gone
[Chorus]
And I hope you cry for me like I cry for you
Every night for you, take it easy on me, baby
'Cause I tried with you, saw my life with you
End of time with you, now we're strangers
And I hope that you still cry for me like I cry for you
Every night for you, I've been living with this lie
Now I can't hide the truth, I can't hide the truth
Girl, I'll cry for you
Girl, I'll cry for you, ooh, yeah
[Verse 2]
I can't see clear
I wash my fears with whisky tears
I disappear
Don't interfere, the end is near
The crowd'll scream
I block my ears to stop the cheers
'Cause the stage took a toll
Been faded on the floor
In this penthouse prison, I'm alone
[Chorus]
And I hope you cry for me like I cry for you
Every night for you, take it easy on me, baby
'Cause I tried with you, saw my life with you
End of time with you, now we're strangers
And I hope that you still cry for me like I cry for you
Every night for you, I've been living with this lie
Now I can't hide the truth, I can't hide the truth (Hide the truth)
Girl, I'll cry for you
Girl, I'll cry for you, ooh, yeah
[Bridge]
Every time I hit the road, it takes a little piece of me
Kills me slowly (Slowly)
When I needed you the most, you always gave me sympathy
Now you're over me (Over me)
Now you're better on your own, it ain't a fucking mystery
You've been showing me
Now I've been burning up my home, baby
I've been burning up my home
[Chorus]
And I hope you cry for me like I cry for you
Every night for you, take it easy on me, baby
'Cause I tried with you, saw my life with you
End of time with you, now we're strangers
And I hope that you still cry for me like I cry for you
Every night for you, I've been living with this lie
Now I can't hide the truth, I can't hide the truth
Girl, I'll cry for you
Girl, I'll cry for you, ooh, yeah"
"[Verse 1]
You say I'll never change
I'm just a-go around town with some gasoline
Just tryin' to bum a flame
Gonna burn the whole place down
And how do you explain
Ever fallin' in love with a guy like me in the first place
Then turn around, say that I'm the worst thing?
[Chorus]
I guess I'm the problem
And you're Ms. ""Never Do No Wrong""
If I'm so awful
Then why'd you stick around this long?
And if it's the whiskey
Then why you keep on pullin' it off the shelf?
You hate that when you look at me, you halfway see yourself
And it got me thinkin'
If I'm the problem, well, you might be the reason
[Verse 2]
We try to go our sеparate ways
And we're back and forth likе a swingin' door
And tomorrow's like yesterday
Some days better than the night before
And you're back to me again
Then you go and tell your friends
[Chorus]
That I'm the problem
And you're Ms. ""Never Do No Wrong""
If I'm so awful
Then why'd you stick around this long?
And if it's the whiskey
Then why you keep on pullin' it off the shelf?
You hate that when you look at me, you halfway see yourself
And it got me thinkin'
If I'm the problem, well, you might be the reason
[Bridge]
If I'm such a waste of breath, such a waste of time
Then why you on your way to waste another Friday night?
[Chorus]
If I'm the problem
And you're Ms. ""Never Do No Wrong""
If I'm so awful
Then why'd you stick around this long?
And if it's the whiskey
Then why you keep on pullin' it off the shelf?
You hate that when you look at me, you halfway see yourself
And it got me thinkin'
If I'm the problem, well, you might be the reason"
"[Letra de ""Me Compre Un Full (Carbon Fiber Remix)"" ft. El Micha, Alexio ""La Bestia"", Benny Benni, Kelmitt, Menor Menor & Mr. Pérez]
[Intro: Alexio ""La Bestia"", 
El Micha
, 
Lary Over
 & 
Farruko
]
*¡Quieto!
No te muevas, cabroncito*
Jejejeje
(
**Carbon Fiber Music**
)
Yo, this is the Carbon Fiber Music version
Me compré un full
Carbon, bebé
Me compré un full
***Bad man ting, Bumbaclat***
¡Pu-Pu-Pu-Pu!
Me compré un full (Fu-fu-full)
Me compré un full (Yo, ¡pi-ri-pi-pi-ri-pi-pi-ri-pi, po!)
[Verso 1: Farruko]
Fusile' de alto calibre', tácticos, con extensión
Glock nueve milimetro' de la quinta generación
Cargadore' repleto', ya no e' bala', hay mucho money, zoom
Un Phillie prendí'o, 512, y mucho Oxycodone
Y no es que estoy en guerra, es que me cuido de la envidia
Pa' que ningún cabrón venga a joder con mi familia
La cargo, chambeo, la saco, la agarro, apunto y oprimo el botón, -ón
No reaccionaste, no te diste cuenta, flaqueaste y te prendí el carbón, -ón
¿A quién tú va' a meter en un baúl?
¿A quién tú va' a ponerle un manto azul?
¿A quién?, hmm, pa' ti tengo una full
Hazte hombre primero, conmigo ni tu socio ni tú
¿¡A quién!?
[Verso 2: Alexio ""La Bestia""]
A mí el que se me embiste le' vamo' a romper to' lo' apellido'
Si el cáncer no me mató, ustede' ni solo' ni unido'
Me compro un fulete pa' romperte afuera 'e Mama Juana
Te vamo' a dejar la cabeza plana
Que lluevan lo' problema', aunque los jefes a mí sin cojone'
Tengo un cepillo 'e treinta lleno de solucione'
Me gusta la paz, pero te juro delante' 'e Dios
Que si hay guerra no arreglamos hasta que se caigan to'
Ustede' cambiando de bichote y nosotro' de peine'
No asomen la cabeza pa' que no se despeinen
No me hablen de pollos, que ustede' viven to' del menudeo
Me voy de gira, financeo y les bajamo' el de'o
[Estribillo: Alexio & 
Benny Benni
]
Me compré un full (Jejeje)
Yo me compré un full pa' salirte a buscar
Yo me compré un full
Porque así de fácil no me van a matar
(Oye, compositor más famoso urbano)
[Verso 3: Benny Benni]
Me compré un full que se escucha bien bonito
Con un botonazo del planeta te emancipo (Prrr)
Antes que compo, 'toy cargando to' el equipo
Flow Bayamón, como batata, phillie y tripo
Se acaba el juego, por el cristal me pego
Hasta lo' cachete' botan fuego
Como Sinfónico en lo' beat' de malianteo (Ya tú sabe')
No habrá cantante que supere este chanteo
""La Jodienda"", hijo de puta, ""El Más Que Escribe""
Tengo putas, tengo haters, como Kobe y Justin Bieber
La combi es Gucci, el pikete bien Ñengoso
Me compré un full, do' minus tre', ocho' mojoso'
Tengo una moña como el pelo de Lary
En la que Gangalee porque lo saco de safari
Tengo una cubana que pesa más que Alexio
Almighty no es el loco, loco e' Benny el de Nemesio
[Verso 4: Lary Over]
(Me compré un full-full-full-full)
Me compré un fulete pa' volarte lo' seso' y lo' dreads
Volvió el carnicero a comer gente como en Walkin' Dead
El Guasón, bebé, eh, cuando lo' pillé, yeh
Hago que pidan perdón y se arrodillen, -llen
¿No ves cómo to's lloran?, rápido pillan, so corre
Despué' no estén dando queja', no llamen pa' Torre'
Prende el palo coja, que ese sonido mejore
Esto' cabrone' se cayeron de la lista, yo los borré
Me importa un carajo quien esté contigo (Contigo)
Me importa un carajo qué pase contigo (Contigo)
Por mí todos se pueden morir (Morir, morir)
Me compré un full que los va a partir, yeh (¡Prra!)
[Verso 5: Menor Menor]
Papi, me compré un full, para desaparecer
Cuando en la calle me miran y no sé qué van a hacer
Este metal tiene poder 
(Me co— me co-, me co— me co— me— me—)
El plomo los alcanzara antes que comiencen a correr
Ni el forence los va a reconocer
No me detendrán ni volviendo a nacer
En esto soy un terrorista, ¿no lo pueden entender?
Se esconden, y yo los busco con las herramientas
Ah-ah-ah-ah, uh-ah
Siempre activo con el combo alerta
Observando al enemy de cerca
(El Menor Menor; jajajaja)
Prr, ¡se ca'eron!
[Skit 1: Farruko, 
El Micha
 & 
Mr. Pérez
]
Mera, indíca puesto uno
Te copio, te copio
Ese que va a entrar es uno de los nenes míos
¿'Tás claro?, ese es Mr. Pérez
Bebesito, enséñale a esta gente como es que se trabaja
Hey yo, mira
[Verso 6: Mr. Pérez]
Me compré una chicharrá' con chipeta
Te voy a montar en el baúl de la yipeta
Ahora son taquilla', ya no copiamo' seta'
Me clavé a tu gata y me le vine en las teta'
El peine de tambor, te lo vacío entero
Lo' palo' son de caja, me los entregó el cartero (Hey yo, mira)
To's tienen transmisione', me los zeteó el armero
Aquí el que gana es el que la saque primero
Mácara 'e Deadpool, te mandamo' con el full (Hey yo, mira)
Controlando 100x35, de norte a sur
Te tiro en la Baldo' en el medio del transit
Pa' dentro 'el carro, no te dimo' chance
Somo' bandido' desde la infancy
Tú te moriste, por listo y por chancy
[Skit 2: Mr. Pérez]
Hey yo, mira
No va a ver fiscale' pa' que recojan tanto' casquillo' despué' de esta balacera
Hijo 'e la gran puta
[Puente: Kelmitt]
(¡Kelmitt!)
La vida me ha tratado mal, de to' el mundo hay que dudar
Yo he aprendi'o siempre a andar con un full
Yo nunca me vo'a dejar, dos peine' me vo'a enganchar
Me roncaron y se les trancó el full
[Estribillo: Kelmitt, 
Farruko
, 
El Micha
]
Yo me compré un full 
(¡Pu-Pu-Pu-Pu!)
Me compré un full
Me compré un full
Pa' explotarte la bolsa 'e yogurt, cabrón (¡Micha!)
[Verso 7: Micha]
Me compré una full-full pa' que te ripié'
Y que Dios te multiplique lo que tú a mí me desee'
Y es que me quedo con tu casa, tu carro, con tu dinero
Con lo' gallo', la' gallina' y lo' pollo' del gallinero
Sí, así como se oye, asere no me frontee'
Dile al pitcher que ni pichée cuando yo batée (Que va)
Porque en el combo mío no se cometen errore'
Se hace lo que se quiere, tampoco piden favore'
Enterramo' a muertos sin ponerle flore'
Andamo' como el arcoíri', con bala' de to' lo' colore'
[Estribillo: Micha]
Me compré una full-full
Me compré una full-full
Me co— Me co—
Pa' explotarte la bolsa 'e yogurt, cabrón
[Outro: Farruko, 
El Micha
, 
Alexio La Bestia
, 
Menor Menor
, *Lary Over*, •Benny Benni• & ~Mr. Pérez~]
¡Micha!
Carbon Fiber Music
Farru'
Alexio 
(Jejejeje)
Menor Menor 
(El Menor Menor)
Lary Over *(Carbon, bebé)*
Benny Benni •(Oye)•
Micha 
(¡Micha!)
Kelmitt
'Tán escuchando la versión más hijo 'e puta
Y la nueva amenaza, Mr. Pérez ~(Hey yo, mira)~
Dímelo Yecko
Sinfónico
Keko Musik
Sharo Towers
Real G4 Life
¡Po-Po-Po-Po!
Cuando los que hicieron la versión del ""Full"" lloran, coming soon
Después de escuchar esta
Jajajaja
Me compré un full
Me compré un full
(Say hello to my little friend!)
Jajajaja
Ey, se cayeron"
"[Intro]
Yeah, yeah
Yeah, yeah
Yeah, yeah
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah
Ooh, no, ooh, no, shit
[Verse]
I fell asleep in the tub, I was met with paralysis
My foot hit the faucet, water started flowing in
Couldn't scream for help, I just slowly felt the pressure hit
Moving one toe was the only form of motion left
Can't breathe for air, can't breathe
Trying to remember everything that my preacher said
Tryna right my wrongs, my rеgrets filling up my head
All the timеs I dodged death, this can't be the way it ends, no
[Pre-Chorus]
Figure in the corner I can't quite see (Quite see)
I just know the shadow's staring at me
It gets closer, it gets closer, it gets closer now
Figure in the corner laughing at me (At me)
Water fill my lungs, vision blurry
Heartbeat slower, heartbeat slower, heartbeat slower
[Chorus]
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
[Bridge]
I've been baptized in fear, my dear
I've been the chief of sin
Washing my soul within
I've been baptized in fear, my dear
Like Paul, I'm the chief of sin
Washing my soul within, oh
[Pre-Chorus]
Figure in the corner I can't quite see (Quite see)
I just know the shadow's staring at me
It gets closer, it gets closer, it gets closer now
Figure in the corner laughing at me (At me)
Water fill my lungs, vision blurry
Heartbeat slower, heartbeat slower, heartbeat slower
[Chorus]
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on
Voices'll tell me that I should carry on"
"[Letra de "" Wake Me Up ""]
[Parte I]
[Verso]
Todo lo que tengo es mi legado
He estado perdiendo la memoria
No hay otra vida, no hay otro lado
Estoy solo cuando se desvanece en negro
Se desvanece en negro
No hay otra vida, no hay otro lado
Estoy solo cuando se desvanece
Juega, sonríe, vive plenamente
Cuando la vida es dura
Sé que la muerte es fácil
Woah
[Parte II]
[Verso 1]
El sol nunca sale
No sé si es de día o de noche (O de noche)
Y no puedo encontrar el horizonte (Horizonte)
Se me está acabando el tiempo (Tiempo)
[Pre-Estribillo]
¿Eres real o eres una ilusión?
Porque temo que tu amor sea mi ilusión
[Estribillo]
Despiértame
, ven a buscarme
Parece que me estoy muriendo
Despiértame, estos demonios
Siguen arrastrándose, no les tengas miedo
Despiértame
[Post-Estribillo]
Oh, oh-oh
[Verso 2]
Se acerca el límite
Siento que estoy paralizado
Límpiame con tu fuego
 (Ey)
Abre mis ojos
[Pre-Estribillo]
¿Eres real (¿Eres real?), ¿o eres una ilusión?
Porque temo que tu amor sea mi delirio
[Estribillo]
Despiértame, ven a buscarme
Parece que me estoy muriendo (Oh-woah)
Despiértame, estos demonios (Estos demonios)
Siguen arrastrándose (Siguen arrastrándose), no les temas (Oh-woah)
Despiértame, porque lo estoy intentando (lo estoy intentando)
Este sueño es (Este sueño es) paralizante (Oh)
Despiértame, porque estoy soñando (estoy soñando)
Se siente tan (Ey) malditamente real (Ey)
Despiértame
[Outro]
Oh-oh-oh-oh
Oh-oh-oh"
"[Intro]
I'm homophobic but I'm gay
[Verse 1]
I did not tell my mother I got married
Men need buried
You tasted just like cherries
I hope we can hang again in our twenties
You gave me parantese
We had a lot of attendees
I miss our progenies
We don't need no frenchies
[Chorus]
I was bottom
You were as pretty as a blossom
Let's go to Gotham City and show off all of our pretty
Yeah, you were shitty to me after, but I have to admit, I'm guilty
We were so slutty
I was so lucky you were my key
Wherе did our debris go? (Oh, woah)
Gotham City, such a pity we had to get rid of thе pretty
[Verse 2]
Your skin felt like silk (This is just a chitty)
We didn't need no side dick
We was thick like a side chick, yeah
I want us back again, yeah
If you needed a ren, I'd be your tien, yeah
Fuck Adrian, yeah, me and him could only last a circadian
Let the aliens come and get us
I don't want to be a Sapien no more
I just wanna be, ""Anna's Spalpeen"" (Oh, woah)
It can only mean a sad scene
Between me and you, we each other's vaccine
You like my caffeine
I cried over you behind the screen
If you were in a situation, I'd intervene and give a scene
Because I, I love you, make me serene
See upcoming pop shows
Get tickets for your favorite artists
You might also like
Teardrops
Prada Desperado
She
Prada Desperado
Die With A Smile
Lady Gaga & Bruno Mars
[Chorus]
I was bottom (Bottom)
You were as pretty as a blossom (Blossom)
Let's go to Gotham City and show off all of our pretty
Yeah, you were shitty to me after, but I have to admit, I'm guilty (Guilty)
We were so slutty
I was so lucky you were my key
Where did our debris go? (Oh, woah, baby)
[Outro]
Gotham City, such a pity (Such a pity)
Gotham City, such a pity (Mmm)"
"[Intro: Bad Bunny]
What would happen if those nights inside you came back?
It felt so good when I put it in you
You know what we did
And now, without planning, we saw each other in the club
[Chorus: Rauw Alejandro]
What would happen if it were just us?
In a bed, hey, hey, remembering
How I used to give it to you, your friend's already gone
Why are you staying? You're missing something, baby, and
[Post-Chorus: Rauw Alejandro]
I've got it, girl, I've got it, baby
I've got it and I'll give it to you tonight (Wouh)
Her song is playing, her song is playing
You see her, but nobody knows her
Don't think about it anymore, don't think about it anymore
Don't think about it, just give me one more night
And I'll give you what you're missing, baby (Ra-Rauw)
[Verse 1: Rauw Alejandro & 
Bad Bunny
]
And if we hook up again, who cares? (Yah!)
This is our business when the urge hits (Wouh)
Our folders are full of videos of us doing it
I've got her bouncing in a split (Yee)
She likes explicit lyrics (Ah!)
You always end up here
My wild girl, and I'm the one who calms you down
I know you won't stop 'til you get what you want (No, oh-oh)
She's fired up, wants me to burn with her (
Wants me to burn with her
)
I'm already thinking of making a couple of kids with you (Ha)
Damn, what a body you have (Woo; 
yeah-yeah-yeah-yeah
)
[Verse 2: Bad Bunny & 
Rauw Alejandro
]
Baby, don't act like you don't know what's gonna happen
If I don't pull out, you're gonna have to bottle me up
You know who's got it, I know how you like it
Imagine if we made a baby with our genes, but for now, she doesn't want to
She prefers it in her mouth and took a shot of my DNA
Such a quiet girl, but in bed she never stops (
Yee
)
Sweaty, bouncing, shining like my chains
Da-da-dance, girl (
Yah!
)
She looks at me and grabs it, she knows what it's for
This night is too good
The club is packed, but
[Chorus: Bad Bunny & 
Rauw Alejandro
]
What would happen if it were just us?
In a bed, you and I fucking
Like how I used to give it to you, your friend's already gone
Why are you complaining? You're missing something, eh-eh, eh-eh (
Yah!
)
[Post-Chorus: Bad Bunny & 
Rauw Alejandro
]
I've got it, girl, I've got it, baby
I've got it and I'll give it to you tonight (
Yee!
)
Her song is playing, her song is playing
You see her, but nobody knows her (
Yee!
)
Don't think about it anymore, don't think about it anymore
Don't think about it, just give me one more night
Eh-eh-eh, eh-eh-eh, eh-eh-eh, mm
[Outro: Rauw Alejandro]
Tell me, MAG, turn it up
Tell me, MAG, turn it up
Ayy, ayy, ayy, ha"
